Soil Moisture [RH%],Soil Temperature [C],Environmental Temperature [ C],Environmental Humidity [RH %],Weather Forecast Rainfall [mm],Crop Data Evapotranspiration [mm],Irrigation_Decision
20.96,21.5,18.1,53.0,0.0,0.01,2
20.96,21.5,18.2,52.0,0.0,0.01,2
20.96,21.5,18.3,52.5,0.0,0.01,2
20.96,21.5,18.1,53.0,0.0,0.01,2
20.96,21.4,18.1,52.0,0.0,0.01,2
20.96,21.4,18.0,53.0,0.0,0.0,2
20.96,21.4,17.9,53.0,0.0,0.0,2
20.9,21.4,17.7,55.0,0.0,0.0,2
20.9,21.4,17.4,56.5,0.0,0.0,2
20.9,21.3,17.4,55.0,0.0,0.0,2
20.9,21.3,17.7,54.0,0.0,0.0,2
20.9,21.3,17.7,54.5,0.0,0.0,2
20.9,21.3,17.5,55.5,0.0,0.0,2
20.9,21.3,17.2,60.0,0.0,0.0,2
20.86,21.3,17.2,55.5,0.0,0.0,2
20.86,21.2,17.1,56.0,0.0,0.0,2
20.86,21.2,16.9,57.0,0.0,0.0,2
20.86,21.2,16.5,59.0,0.0,0.0,2
20.86,21.2,16.0,63.0,0.0,0.0,2
20.86,21.2,15.7,63.0,0.0,0.0,2
20.8,21.2,15.8,62.0,0.0,0.0,2
20.8,21.1,15.8,62.0,0.0,0.0,2
20.8,21.1,15.7,62.5,0.0,0.0,2
20.8,21.1,15.2,65.5,0.0,0.01,2
20.8,21.1,14.9,66.5,0.0,0.01,2
20.8,21.1,14.0,67.0,0.0,0.01,2
20.69,21.1,14.0,66.0,0.0,0.01,2
20.8,21.1,14.1,66.5,0.0,0.01,2
20.69,21.1,14.8,66.5,0.0,0.01,2
20.69,21.0,15.8,64.5,0.0,0.0,2
20.69,21.0,16.5,61.0,0.0,0.0,2
20.69,21.0,17.1,59.5,0.0,0.0,2
20.69,21.0,17.6,57.5,0.0,0.0,2
20.65,21.0,18.1,57.0,0.0,0.0,2
20.65,21.0,18.7,56.0,0.0,0.0,2
20.59,20.9,18.9,56.5,0.0,0.02,2
20.59,20.9,20.0,54.0,0.0,0.02,2
20.59,20.9,21.9,50.0,0.0,0.02,2
20.55,20.9,23.4,48.0,0.0,0.02,2
20.55,20.9,23.5,45.5,0.0,0.02,2
20.45,20.9,23.8,44.5,0.0,0.02,2
20.45,20.8,23.6,46.5,0.0,0.08,2
20.39,20.8,23.3,47.5,0.0,0.08,2
20.39,20.8,24.1,47.5,0.0,0.08,2
20.35,20.8,25.8,44.0,0.0,0.08,2
20.35,20.8,26.6,40.5,0.0,0.08,2
20.29,20.8,26.3,40.0,0.0,0.08,2
20.29,20.7,27.8,40.5,0.0,0.15,2
20.25,20.7,28.7,36.5,0.0,0.15,2
20.15,20.7,29.0,37.0,0.0,0.15,2
20.15,20.7,30.1,36.0,0.0,0.15,2
20.11,20.7,30.0,37.0,0.0,0.15,2
20.04,20.7,30.1,37.0,0.0,0.15,2
20.04,20.7,30.5,36.0,0.0,0.28,2
20.04,20.7,31.1,39.0,0.0,0.28,2
20.04,20.7,31.4,35.5,0.0,0.28,2
19.95,20.7,32.2,35.0,0.0,0.28,2
19.95,20.7,32.9,34.0,0.0,0.28,2
19.95,20.7,32.6,33.5,0.0,0.28,2
19.84,20.7,32.4,32.5,0.0,0.43,2
19.84,20.7,32.8,35.0,0.0,0.43,2
19.79,20.7,32.6,34.5,0.0,0.43,2
19.79,20.7,32.4,35.0,0.0,0.43,2
19.76,20.8,32.5,36.0,0.0,0.43,2
19.76,20.8,33.2,34.0,0.0,0.43,2
19.76,20.8,33.0,35.0,0.0,0.52,2
19.7,20.8,33.0,34.0,0.0,0.52,2
19.6,20.9,33.2,33.0,0.0,0.52,2
19.6,20.9,33.0,33.5,0.0,0.52,2
19.6,20.9,33.1,32.5,0.0,0.52,2
19.56,20.9,33.5,32.5,0.0,0.52,2
19.56,21.0,33.4,33.5,0.0,0.58,2
19.49,21.0,33.3,34.0,0.0,0.58,2
19.49,21.0,33.6,33.5,0.0,0.58,2
19.49,21.1,33.7,32.5,0.0,0.58,2
19.45,21.1,33.6,32.0,0.0,0.58,2
19.45,21.1,33.4,32.0,0.0,0.58,2
19.41,21.2,33.5,34.0,0.0,0.58,2
19.41,21.2,34.0,33.0,0.0,0.58,2
19.41,21.2,34.1,32.0,0.0,0.58,2
19.41,21.2,34.3,33.5,0.0,0.58,2
19.31,21.3,34.5,31.0,0.0,0.58,2
19.31,21.3,34.6,29.0,0.0,0.58,2
19.31,21.3,34.4,31.5,0.0,0.55,2
19.31,21.4,34.3,32.0,0.0,0.55,2
19.25,21.4,34.6,30.0,0.0,0.55,2
19.25,21.5,34.9,29.0,0.0,0.55,2
19.25,21.5,34.9,28.0,0.0,0.55,2
19.2,21.5,35.1,29.5,0.0,0.55,2
19.2,21.5,35.8,29.5,0.0,0.47,2
19.2,21.6,35.9,28.5,0.0,0.47,2
19.2,21.6,35.5,29.0,0.0,0.47,2
19.14,21.6,35.8,27.5,0.0,0.47,2
19.14,21.7,35.7,27.0,0.0,0.47,2
19.14,21.7,36.3,26.0,0.0,0.47,2
19.1,21.7,36.5,28.0,0.0,0.38,2
19.14,21.8,36.1,28.5,0.0,0.38,2
19.14,21.8,35.7,29.5,0.0,0.38,2
19.1,21.8,35.5,28.5,0.0,0.38,2
19.1,21.8,35.3,29.0,0.0,0.38,2
19.1,21.9,34.4,29.0,0.0,0.38,2
19.1,21.9,34.0,30.5,0.0,0.28,2
19.1,21.9,33.6,31.5,0.0,0.28,2
19.1,21.9,33.3,31.0,0.0,0.28,2
19.0,22.0,31.8,33.0,0.0,0.28,2
19.1,22.0,30.7,33.0,0.0,0.28,2
19.0,22.0,29.9,34.5,0.0,0.28,2
19.1,22.0,29.0,41.0,0.0,0.16,2
19.0,22.1,27.7,42.5,0.0,0.16,2
19.0,22.1,27.1,43.0,0.0,0.16,2
19.0,22.1,26.7,45.0,0.0,0.16,2
19.0,22.1,25.9,48.5,0.0,0.16,2
19.0,22.1,25.8,48.5,0.0,0.16,2
19.0,22.1,25.4,50.0,0.0,0.05,2
19.0,22.2,25.2,48.5,0.0,0.05,2
19.0,22.1,25.0,49.0,0.0,0.05,2
19.0,22.2,24.4,51.0,0.0,0.05,2
19.0,22.2,23.8,52.5,0.0,0.05,2
19.0,22.2,23.9,53.5,0.0,0.05,2
19.0,22.2,23.8,54.0,0.0,0.01,2
19.0,22.2,23.5,55.0,0.0,0.01,2
19.0,22.2,23.0,58.0,0.0,0.01,2
19.0,22.2,22.4,59.5,0.0,0.01,2
18.95,22.2,21.5,64.0,0.0,0.01,2
19.0,22.2,20.9,64.5,0.0,0.01,2
19.0,22.2,20.6,65.0,0.0,0.0,2
18.95,22.2,20.4,65.5,0.0,0.0,2
18.95,22.2,20.0,65.5,0.0,0.0,2
18.95,22.2,19.6,68.5,0.0,0.0,2
19.0,22.2,19.3,68.5,0.0,0.0,2
18.95,22.2,19.2,69.5,0.0,0.0,2
18.95,22.2,18.6,70.5,0.0,0.0,2
18.95,22.2,18.1,74.0,0.0,0.0,2
18.95,22.2,17.9,74.0,0.0,0.0,2
18.95,22.2,17.8,74.5,0.0,0.0,2
18.95,22.2,17.9,73.5,0.0,0.0,2
18.95,22.2,18.5,71.0,0.0,0.0,2
18.95,22.2,18.3,71.5,0.0,0.0,2
18.95,22.2,17.8,72.0,0.0,0.0,2
18.89,22.2,17.6,72.5,0.0,0.0,2
18.95,22.2,17.3,73.5,0.0,0.0,2
18.95,22.2,17.2,75.0,0.0,0.0,2
18.89,22.1,16.9,75.0,0.0,0.0,2
18.89,22.1,16.7,77.5,0.0,0.0,2
18.89,22.1,16.4,76.0,0.0,0.0,2
18.89,22.1,16.3,79.0,0.0,0.0,2
18.89,22.1,16.0,80.0,0.0,0.0,2
18.89,22.1,15.8,79.5,0.0,0.0,2
18.89,22.1,15.8,81.5,0.0,0.0,2
18.89,22.1,15.9,82.0,0.0,0.0,2
18.89,22.1,15.9,82.0,0.0,0.0,2
18.89,22.0,16.1,82.0,0.0,0.0,2
18.89,22.0,16.3,82.5,0.0,0.0,2
18.89,22.0,16.7,85.5,0.0,0.0,2
18.89,22.0,17.1,85.5,0.0,0.0,2
18.89,22.0,17.1,85.0,0.0,0.0,2
18.85,21.9,16.6,84.5,0.0,0.0,2
18.89,21.9,16.3,83.5,0.0,0.0,2
18.85,21.9,16.2,81.5,0.0,0.0,2
18.89,21.9,16.1,83.0,0.0,0.0,2
18.85,21.9,15.8,83.0,0.0,0.0,2
18.85,21.9,15.7,81.0,0.0,0.0,2
18.85,21.8,15.6,82.0,0.0,0.0,2
18.85,21.8,15.5,81.0,0.0,0.0,2
18.85,21.8,15.3,82.0,0.0,0.0,2
18.85,21.8,15.3,82.0,0.0,0.0,2
18.85,21.8,15.1,82.5,0.0,0.0,2
18.85,21.7,14.8,84.0,0.0,0.0,2
18.85,21.7,14.5,83.5,0.0,0.0,2
18.75,21.7,14.3,84.5,0.0,0.0,2
18.75,21.7,14.4,85.0,0.0,0.0,2
18.75,21.7,14.7,85.0,0.0,0.0,2
18.75,21.7,15.4,83.0,0.0,0.0,2
18.75,21.7,16.0,82.0,0.0,0.0,2
18.75,21.6,16.4,80.5,0.0,0.0,2
18.75,21.6,16.8,79.5,0.0,0.0,2
18.75,21.6,17.2,78.0,0.0,0.0,2
18.75,21.6,18.0,77.5,0.0,0.0,2
18.75,21.6,20.5,70.5,0.0,0.0,2
18.75,21.5,22.6,63.5,0.0,0.01,2
18.7,21.5,24.2,59.0,0.0,0.01,2
18.7,21.5,25.7,55.0,0.0,0.01,2
18.7,21.5,26.1,54.5,0.0,0.01,2
18.7,21.5,26.9,52.5,0.0,0.01,2
18.7,21.5,27.4,51.5,0.0,0.01,2
18.64,21.4,27.9,50.0,0.0,0.07,2
18.64,21.4,28.9,48.5,0.0,0.07,2
18.64,21.4,28.7,47.5,0.0,0.07,2
18.64,21.4,29.2,48.5,0.0,0.07,2
18.64,21.4,30.3,46.5,0.0,0.07,2
18.64,21.3,29.8,45.5,0.0,0.07,2
18.6,21.3,30.3,45.5,0.0,0.19,2
18.6,21.3,30.4,48.0,0.0,0.19,2
18.6,21.3,30.4,46.5,0.0,0.19,2
18.6,21.3,30.4,49.5,0.0,0.19,2
18.54,21.3,30.7,48.5,0.0,0.19,2
18.6,21.3,31.2,47.0,0.0,0.19,2
18.54,21.3,31.2,50.5,0.0,0.32,2
18.54,21.3,31.3,45.5,0.0,0.32,2
18.54,21.3,31.7,49.0,0.0,0.32,2
18.54,21.3,31.7,47.5,0.0,0.32,2
18.45,21.3,32.3,46.5,0.0,0.32,2
18.54,21.4,31.9,46.5,0.0,0.32,2
18.45,21.4,32.1,47.5,0.0,0.44,2
18.45,21.4,32.3,42.0,0.0,0.44,2
18.45,21.4,32.2,46.0,0.0,0.44,2
18.45,21.4,32.4,46.5,0.0,0.44,2
18.45,21.5,32.5,45.5,0.0,0.44,2
18.39,21.5,32.5,45.0,0.0,0.44,2
18.39,21.5,32.8,45.5,0.0,0.54,2
18.39,21.5,32.9,45.0,0.0,0.54,2
18.39,21.6,32.8,46.0,0.0,0.54,2
18.39,21.6,33.5,44.5,0.0,0.54,2
18.39,21.6,33.4,40.5,0.0,0.54,2
18.39,21.7,33.1,44.5,0.0,0.54,2
18.39,21.7,33.4,42.5,0.0,0.59,2
18.35,21.7,33.7,42.5,0.0,0.59,2
18.35,21.8,33.7,40.5,0.0,0.59,2
18.35,21.8,34.2,40.5,0.0,0.59,2
18.35,21.8,34.3,39.0,0.0,0.59,2
18.35,21.9,34.4,37.5,0.0,0.59,2
18.35,21.9,34.7,37.5,0.0,0.59,2
18.35,21.9,34.6,36.5,0.0,0.59,2
18.35,21.9,34.7,36.5,0.0,0.59,2
18.35,22.0,34.7,37.0,0.0,0.59,2
18.28,22.0,34.9,40.0,0.0,0.59,2
18.35,22.0,35.0,33.5,0.0,0.59,2
18.35,22.1,35.2,35.5,0.0,0.53,2
18.28,22.1,35.5,36.5,0.0,0.53,2
18.28,22.1,35.5,35.5,0.0,0.53,2
18.28,22.2,35.5,39.0,0.0,0.53,2
18.28,22.2,35.7,36.0,0.0,0.53,2
18.28,22.3,35.9,35.5,0.0,0.53,2
18.24,22.3,35.8,34.0,0.0,0.47,2
18.28,22.3,35.8,35.5,0.0,0.47,2
18.24,22.4,35.9,33.5,0.0,0.47,2
18.24,22.4,35.9,34.5,0.0,0.47,2
18.28,22.4,35.3,36.0,0.0,0.47,2
18.24,22.4,35.4,36.0,0.0,0.47,2
18.24,22.4,34.3,37.0,0.0,0.36,2
18.24,22.5,34.0,36.0,0.0,0.36,2
18.24,22.5,31.9,39.0,0.0,0.36,2
18.24,22.5,30.9,43.0,0.0,0.36,2
18.24,22.6,30.6,43.0,0.0,0.36,2
18.24,22.6,30.4,44.5,0.0,0.36,2
18.14,22.6,31.9,42.5,0.0,0.29,2
18.24,22.6,32.3,40.5,0.0,0.29,2
18.24,22.6,32.0,40.0,0.0,0.29,2
18.24,22.7,31.6,41.5,0.0,0.29,2
18.14,22.7,31.0,42.5,0.0,0.29,2
18.14,22.7,30.3,43.5,0.0,0.29,2
18.14,22.7,29.4,45.5,0.0,0.16,2
18.24,22.7,28.6,47.0,0.0,0.16,2
18.24,22.7,27.9,49.0,0.0,0.16,2
18.14,22.7,27.4,50.5,0.0,0.16,2
18.24,22.8,26.9,51.5,0.0,0.16,2
18.14,22.8,26.6,53.0,0.0,0.16,2
18.14,22.8,26.3,54.0,0.0,0.05,2
18.14,22.8,26.0,54.5,0.0,0.05,2
18.14,22.8,25.7,55.5,0.0,0.05,2
18.14,22.8,25.8,55.5,0.0,0.05,2
18.14,22.8,25.6,56.5,0.0,0.05,2
18.14,22.8,25.4,57.5,0.0,0.05,2
18.14,22.8,25.2,58.5,0.0,0.02,2
18.14,22.8,25.1,59.5,0.0,0.02,2
18.14,22.8,25.0,60.0,0.0,0.02,2
18.14,22.9,24.9,60.5,0.0,0.02,2
18.14,22.8,24.7,61.5,0.0,0.02,2
18.14,22.8,24.6,62.0,0.0,0.02,2
18.14,22.8,24.3,63.0,0.0,0.0,2
18.14,22.8,24.2,62.5,0.0,0.0,2
18.14,22.9,24.1,62.5,0.0,0.0,2
18.14,22.8,23.9,62.5,0.0,0.0,2
18.09,22.8,23.9,62.0,0.0,0.0,2
18.09,22.8,23.9,61.0,0.0,0.0,2
18.14,22.8,23.8,61.5,0.0,0.0,2
18.14,22.8,23.5,62.0,0.0,0.0,2
18.09,22.8,23.4,62.5,0.0,0.0,2
18.09,22.8,23.2,63.0,0.0,0.0,2
18.14,22.8,23.1,63.5,0.0,0.0,2
18.09,22.8,22.9,64.0,0.0,0.0,2
18.09,22.8,22.7,65.0,0.0,0.0,2
18.14,22.8,22.6,65.0,0.0,0.0,2
18.09,22.8,22.4,65.0,0.0,0.0,2
18.09,22.8,22.3,66.0,0.0,0.0,2
18.09,22.8,22.1,66.5,0.0,0.0,2
18.09,22.8,21.8,69.0,0.0,0.0,2
18.09,22.8,21.3,69.0,0.0,0.0,2
18.09,22.8,21.1,72.5,0.0,0.0,2
18.09,22.8,20.8,72.0,0.0,0.0,2
18.03,22.8,20.7,72.0,0.0,0.0,2
18.09,22.8,20.8,71.5,0.0,0.0,2
18.09,22.8,20.8,71.5,0.0,0.0,2
18.09,22.8,20.7,72.0,0.0,0.0,2
18.09,22.8,20.6,72.5,0.0,0.0,2
18.09,22.7,20.5,73.0,0.0,0.0,2
18.03,22.7,20.4,74.0,0.0,0.0,2
18.09,22.7,20.1,74.5,0.0,0.0,2
18.03,22.7,19.8,75.5,0.0,0.0,2
18.03,22.7,19.4,77.0,0.0,0.0,2
18.09,22.7,19.5,77.5,0.0,0.0,2
18.03,22.7,19.3,77.5,0.0,0.0,2
18.03,22.7,19.2,78.5,0.0,0.0,2
18.03,22.7,19.4,79.0,0.0,0.0,2
18.03,22.7,19.5,79.0,0.0,0.0,2
18.03,22.7,19.3,79.0,0.0,0.0,2
18.03,22.7,19.2,80.0,0.0,0.0,2
18.03,22.7,19.1,81.0,0.0,0.0,2
18.03,22.6,18.9,81.0,0.0,0.0,2
18.03,22.6,18.9,81.5,0.0,0.0,2
18.03,22.6,18.6,82.0,0.0,0.0,2
18.03,22.6,18.3,82.0,0.0,0.0,2
18.03,22.6,17.8,82.5,0.0,0.0,2
18.03,22.6,17.4,83.0,0.0,0.0,2
17.99,22.6,17.4,84.5,0.0,0.0,2
18.03,22.6,17.3,84.0,0.0,0.0,2
18.03,22.5,17.5,84.5,0.0,0.0,2
18.03,22.5,17.7,85.0,0.0,0.0,2
17.99,22.5,18.0,85.0,0.0,0.0,2
18.03,22.5,18.6,83.5,0.0,0.0,2
17.99,22.5,19.2,83.0,0.0,0.0,2
17.99,22.5,20.1,81.0,0.0,0.0,2
17.99,22.5,22.4,75.0,0.0,0.0,2
17.99,22.4,24.0,70.0,0.0,0.01,2
17.99,22.4,25.3,65.0,0.0,0.01,2
17.99,22.4,26.4,61.0,0.0,0.01,2
17.99,22.4,27.3,60.0,0.0,0.01,2
17.99,22.4,27.8,57.0,0.0,0.01,2
17.99,22.4,28.7,55.5,0.0,0.01,2
17.95,22.4,29.2,54.5,0.0,0.07,2
17.99,22.4,29.9,53.0,0.0,0.07,2
17.99,22.3,30.1,52.5,0.0,0.07,2
17.95,22.3,30.5,50.0,0.0,0.07,2
17.95,22.3,30.6,48.5,0.0,0.07,2
17.95,22.3,31.0,47.0,0.0,0.07,2
17.95,22.3,30.7,47.5,0.0,0.19,2
17.95,22.3,31.0,46.0,0.0,0.19,2
17.95,22.3,31.3,43.0,0.0,0.19,2
17.95,22.3,31.5,45.0,0.0,0.19,2
17.95,22.3,32.0,45.0,0.0,0.19,2
17.95,22.3,33.0,42.0,0.0,0.19,2
17.95,22.3,33.1,39.0,0.0,0.33,2
17.84,22.3,33.0,42.0,0.0,0.33,2
17.84,22.3,33.1,38.0,0.0,0.33,2
17.84,22.3,32.7,37.0,0.0,0.33,2
17.84,22.3,33.0,38.5,0.0,0.33,2
17.84,22.3,33.3,39.5,0.0,0.33,2
17.84,22.3,33.9,38.5,0.0,0.46,2
17.84,22.3,34.0,38.5,0.0,0.46,2
17.84,22.4,33.6,38.5,0.0,0.46,2
17.78,22.4,33.8,40.5,0.0,0.46,2
17.84,22.4,33.7,39.0,0.0,0.46,2
17.84,22.4,34.1,43.0,0.0,0.46,2
17.78,22.4,34.1,41.5,0.0,0.55,2
17.78,22.4,34.0,43.5,0.0,0.55,2
17.78,22.5,34.4,40.5,0.0,0.55,2
17.78,22.5,34.1,41.0,0.0,0.55,2
17.78,22.5,34.4,40.5,0.0,0.55,2
17.78,22.6,34.1,41.0,0.0,0.55,2
17.78,22.6,34.7,42.5,0.0,0.6,2
17.78,22.6,34.9,39.0,0.0,0.6,2
17.78,22.6,35.4,39.0,0.0,0.6,2
17.78,22.7,35.9,39.5,0.0,0.6,2
17.78,22.7,35.3,38.5,0.0,0.6,2
17.78,22.7,35.1,39.5,0.0,0.6,2
17.78,22.8,35.5,40.0,0.0,0.58,2
17.73,22.8,35.8,39.0,0.0,0.58,2
17.78,22.8,35.5,39.0,0.0,0.58,2
17.78,22.8,35.7,38.5,0.0,0.58,2
17.73,22.9,35.9,40.5,0.0,0.58,2
17.52,22.9,35.9,38.0,0.0,0.58,2
17.52,22.9,36.3,38.0,0.0,0.49,2
17.41,23.0,36.3,36.0,0.0,0.49,2
20.8,23.1,36.3,36.0,0.0,0.49,2
26.32,23.1,36.0,38.5,0.0,0.49,2
29.88,23.2,35.8,38.0,0.0,0.49,0
31.21,23.3,35.7,39.5,0.0,0.49,2
32.16,23.3,36.5,36.5,0.0,0.47,2
31.48,23.3,36.3,36.5,0.0,0.47,2
29.81,23.3,36.4,36.5,0.0,0.47,2
28.78,23.2,37.0,35.0,0.0,0.47,2
30.53,23.2,36.1,38.5,0.0,0.47,2
32.16,23.2,35.9,37.5,0.0,0.47,2
32.8,23.3,35.7,37.5,0.0,0.38,2
31.82,23.3,35.6,38.0,0.0,0.38,2
30.33,23.3,35.4,39.5,0.0,0.38,2
29.36,23.3,35.1,39.0,0.0,0.38,2
28.65,23.3,34.7,40.0,0.0,0.38,2
28.1,23.3,34.3,40.0,0.0,0.38,2
27.67,23.3,34.0,40.0,0.0,0.28,2
27.67,23.3,33.7,41.0,0.0,0.28,2
27.02,23.3,33.2,41.0,0.0,0.28,2
26.72,23.3,32.6,42.0,0.0,0.28,2
26.55,23.3,31.8,43.5,0.0,0.28,2
26.37,23.3,31.1,45.0,0.0,0.28,2
26.14,23.3,30.4,46.0,0.0,0.16,2
25.96,23.3,29.4,48.5,0.0,0.16,2
25.91,23.3,28.6,51.0,0.0,0.16,2
25.75,23.3,28.0,52.5,0.0,0.16,2
25.62,23.3,27.6,54.0,0.0,0.16,2
25.57,23.3,27.3,55.0,0.0,0.16,2
25.46,23.3,27.0,55.5,0.0,0.06,2
25.35,23.3,26.8,56.0,0.0,0.06,2
25.3,23.3,26.7,57.0,0.0,0.06,2
25.24,23.4,26.5,57.5,0.0,0.06,2
25.12,23.4,26.3,58.5,0.0,0.06,2
25.06,23.4,26.0,59.5,0.0,0.06,2
25.06,23.4,25.8,60.0,0.0,0.02,2
24.95,23.4,25.5,60.5,0.0,0.02,2
24.95,23.4,25.3,61.5,0.0,0.02,2
24.84,23.4,25.2,62.0,0.0,0.02,2
24.79,23.4,24.9,62.5,0.0,0.02,2
24.73,23.4,24.7,63.0,0.0,0.02,2
24.68,23.4,24.5,63.0,0.0,0.0,2
24.68,23.4,24.4,63.0,0.0,0.0,2
24.62,23.4,24.3,62.0,0.0,0.0,2
24.62,23.4,23.9,63.0,0.0,0.0,2
24.53,23.4,23.8,63.5,0.0,0.0,2
24.53,23.4,23.5,64.0,0.0,0.0,2
24.47,23.4,23.3,65.0,0.0,0.0,2
24.47,23.4,22.7,64.5,0.0,0.0,2
24.36,23.4,22.4,64.5,0.0,0.0,2
24.36,23.4,22.0,66.0,0.0,0.0,2
24.36,23.4,21.4,68.0,0.0,0.0,2
24.36,23.4,21.0,69.0,0.0,0.0,2
24.31,23.4,20.5,71.5,0.0,0.0,2
24.2,23.3,20.4,70.0,0.0,0.0,2
24.2,23.3,20.2,71.0,0.0,0.0,2
24.2,23.3,20.1,71.5,0.0,0.0,2
24.14,23.3,19.7,74.0,0.0,0.0,2
24.08,23.3,19.3,75.0,0.0,0.0,2
24.14,23.3,19.2,75.0,0.0,0.0,2
24.08,23.3,19.0,76.5,0.0,0.0,2
24.03,23.3,18.8,75.5,0.0,0.0,2
24.08,23.3,18.5,78.5,0.0,0.0,2
24.03,23.3,18.2,78.5,0.0,0.0,2
24.03,23.3,17.9,81.5,0.0,0.0,2
23.93,23.3,17.9,82.5,0.0,0.0,2
23.93,23.2,17.6,82.5,0.0,0.0,2
23.93,23.2,17.7,82.5,0.0,0.0,2
23.88,23.2,18.0,83.0,0.0,0.0,2
23.88,23.2,17.6,83.0,0.0,0.0,2
23.88,23.2,17.4,83.5,0.0,0.0,2
23.82,23.2,17.3,85.0,0.0,0.0,2
23.82,23.2,17.2,85.0,0.0,0.0,2
23.77,23.2,17.5,85.0,0.0,0.0,2
23.77,23.2,17.5,84.0,0.0,0.0,2
23.77,23.1,17.6,83.0,0.0,0.0,2
23.77,23.1,17.7,83.0,0.0,0.0,2
23.71,23.1,17.7,83.0,0.0,0.0,2
23.71,23.1,17.4,83.0,0.0,0.0,2
23.71,23.1,17.1,83.0,0.0,0.0,2
23.62,23.1,17.0,84.0,0.0,0.0,2
23.62,23.0,16.9,83.5,0.0,0.0,2
23.62,23.0,16.7,85.0,0.0,0.0,2
23.62,23.0,16.4,86.0,0.0,0.0,2
23.62,23.0,16.4,86.0,0.0,0.0,2
23.62,23.0,16.4,86.0,0.0,0.0,2
23.56,22.9,16.4,87.0,0.0,0.0,2
23.56,22.9,16.4,87.0,0.0,0.0,2
23.5,22.9,16.7,86.5,0.0,0.0,2
23.5,22.9,17.1,85.5,0.0,0.0,2
23.5,22.9,17.5,86.5,0.0,0.0,2
23.45,22.8,17.9,85.5,0.0,0.0,2
23.45,22.8,18.7,85.5,0.0,0.0,2
23.41,22.8,19.9,81.5,0.0,0.0,2
23.41,22.8,22.4,74.0,0.0,0.0,2
23.29,22.7,24.0,67.5,0.0,0.02,2
23.24,22.7,24.9,64.0,0.0,0.02,2
23.24,22.7,26.2,61.0,0.0,0.02,2
23.2,22.7,26.8,60.0,0.0,0.02,2
23.14,22.7,27.5,57.0,0.0,0.02,2
23.03,22.7,27.7,58.0,0.0,0.02,1
22.99,22.6,28.7,54.5,0.0,0.08,2
22.87,22.6,28.9,54.5,0.0,0.08,2
22.87,22.6,28.9,55.5,0.0,0.08,2
22.72,22.6,30.0,53.5,0.0,0.08,2
22.66,22.6,30.8,50.5,0.0,0.08,2
22.62,22.6,31.0,49.5,0.0,0.08,2
22.57,22.6,31.5,48.5,0.0,0.2,2
22.41,22.6,32.0,48.0,0.0,0.2,2
22.41,22.6,32.5,47.5,0.0,0.2,2
22.31,22.5,32.9,47.5,0.0,0.2,2
22.26,22.5,33.0,45.5,0.0,0.2,2
22.16,22.5,33.5,44.0,0.0,0.2,2
22.1,22.5,33.5,44.0,0.0,0.34,2
22.06,22.5,33.8,42.5,0.0,0.34,2
22.0,22.5,33.4,41.5,0.0,0.34,2
21.96,22.5,33.5,40.5,0.0,0.34,2
21.85,22.6,33.7,39.0,0.0,0.34,2
21.81,22.6,33.7,39.0,0.0,0.34,2
21.75,22.6,33.9,39.0,0.0,0.46,2
21.71,22.6,34.1,37.5,0.0,0.46,2
21.65,22.6,34.4,40.5,0.0,0.46,2
21.65,22.6,34.5,39.0,0.0,0.46,2
21.55,22.6,34.5,41.0,0.0,0.46,2
21.49,22.6,34.5,40.0,0.0,0.46,2
21.45,22.7,34.5,40.5,0.0,0.56,2
21.39,22.7,34.5,40.0,0.0,0.56,2
21.39,22.7,34.6,39.0,0.0,0.56,2
21.29,22.7,34.5,38.5,0.0,0.56,2
21.29,22.8,34.5,42.0,0.0,0.56,2
21.25,22.8,35.0,42.0,0.0,0.56,2
21.25,22.8,35.1,38.5,0.0,0.61,2
21.25,22.8,35.1,38.5,0.0,0.61,2
21.19,22.9,35.6,40.0,0.0,0.61,2
21.15,22.9,35.4,39.0,0.0,0.61,2
21.15,22.9,35.6,37.5,0.0,0.61,2
21.15,23.0,35.7,40.0,0.0,0.61,2
21.09,23.0,35.8,41.0,0.0,0.61,2
21.09,23.0,35.9,41.0,0.0,0.61,2
21.0,23.0,36.1,40.5,0.0,0.61,2
21.0,23.1,36.1,38.5,0.0,0.61,2
20.96,23.1,36.1,38.0,0.0,0.61,2
20.96,23.1,36.4,37.5,0.0,0.61,2
20.96,23.1,36.8,38.0,0.0,0.58,2
20.9,23.2,37.0,38.0,0.0,0.58,2
20.86,23.2,36.6,39.0,0.0,0.58,2
20.86,23.2,36.8,37.5,0.0,0.58,2
20.8,23.2,36.8,38.0,0.0,0.58,2
20.8,23.3,36.8,37.0,0.0,0.58,2
20.8,23.3,36.7,37.0,0.0,0.53,2
20.69,23.3,36.6,37.0,0.0,0.53,2
20.69,23.3,36.9,37.5,0.0,0.53,2
20.69,23.4,36.6,38.5,0.0,0.53,2
20.65,23.4,36.8,37.0,0.0,0.53,2
20.65,23.4,36.8,37.5,0.0,0.53,2
20.59,23.4,36.5,38.5,0.0,0.45,2
20.59,23.5,36.5,37.5,0.0,0.45,2
20.59,23.5,35.9,38.5,0.0,0.45,2
20.59,23.5,35.9,40.0,0.0,0.45,2
20.59,23.5,35.5,39.5,0.0,0.45,2
20.55,23.6,35.1,40.0,0.0,0.45,2
20.55,23.6,34.7,40.5,0.0,0.33,2
20.55,23.6,34.3,41.5,0.0,0.33,2
