datetime,Irrigation (ON/OFF),Soil Moisture [RH%],Soil Temperature [C],Soil Electrical Conductivity,Daily Hour,Environmental Temperature [ C],Environmental Humidity [RH %]
2023-07-23 20:40:00,0.0,26.65,25.1,255.0,20,25.0,55.0
2023-07-23 20:50:00,0.0,26.65,25.1,255.0,20,24.2,57.0
2023-07-23 21:00:00,0.0,26.65,25.1,255.0,21,23.9,57.5
2023-07-23 21:10:00,0.0,26.65,25.0,254.0,21,23.1,62.0
2023-07-23 21:20:00,0.0,26.6,25.0,254.0,21,22.4,63.5
2023-07-23 21:30:00,0.0,26.6,24.9,255.0,21,22.0,64.5
2023-07-23 21:40:00,0.0,26.6,24.9,255.0,21,21.2,70.5
2023-07-23 21:50:00,0.0,26.6,24.8,255.0,21,20.7,70.0
2023-07-23 22:00:00,0.0,26.6,24.8,254.0,22,20.2,72.5
2023-07-23 22:10:00,0.0,26.6,24.7,255.0,22,20.7,70.0
2023-07-23 22:20:00,0.0,26.49,24.7,255.0,22,21.1,69.5
2023-07-23 22:30:00,0.0,26.49,24.6,255.0,22,21.4,66.5
2023-07-23 22:40:00,0.0,26.49,24.6,255.0,22,21.6,65.5
2023-07-23 22:50:00,0.0,26.49,24.5,256.0,22,21.3,67.5
2023-07-23 23:00:00,0.0,26.49,24.5,255.0,23,20.8,70.5
2023-07-23 23:10:00,0.0,26.49,24.4,255.0,23,20.3,71.0
2023-07-23 23:20:00,0.0,26.49,24.4,255.0,23,20.2,72.5
2023-07-23 23:30:00,0.0,26.42,24.3,256.0,23,20.0,73.0
2023-07-23 23:40:00,0.0,26.49,24.3,255.0,23,19.8,74.0
2023-07-23 23:50:00,0.0,26.42,24.3,255.0,23,19.6,74.5
2023-07-24 00:00:00,0.0,26.49,24.2,255.0,0,19.3,76.0
2023-07-24 00:10:00,0.0,26.49,24.2,255.0,0,19.3,75.0
2023-07-24 00:20:00,0.0,26.42,24.1,255.0,0,18.9,76.0
2023-07-24 00:30:00,0.0,26.42,24.1,255.0,0,18.8,75.0
2023-07-24 00:40:00,0.0,26.42,24.0,255.0,0,18.8,74.5
2023-07-24 00:50:00,0.0,26.37,24.0,255.0,0,18.3,78.0
2023-07-24 01:00:00,0.0,26.37,24.0,256.0,1,17.7,79.0
2023-07-24 01:10:00,0.0,26.37,23.9,256.0,1,17.8,78.0
2023-07-24 01:20:00,0.0,26.37,23.9,256.0,1,17.7,78.5
2023-07-24 01:30:00,0.0,26.37,23.8,255.0,1,17.2,81.0
2023-07-24 01:40:00,0.0,26.37,23.8,255.0,1,16.9,82.0
2023-07-24 01:50:00,0.0,26.37,23.7,256.0,1,16.6,82.5
2023-07-24 02:00:00,0.0,26.32,23.7,256.0,2,16.4,83.0
2023-07-24 02:10:00,0.0,26.32,23.6,255.0,2,16.6,83.5
2023-07-24 02:20:00,0.0,26.32,23.6,256.0,2,16.5,84.5
2023-07-24 02:30:00,0.0,26.32,23.5,256.0,2,16.3,85.0
2023-07-24 02:40:00,0.0,26.32,23.5,256.0,2,16.0,85.5
2023-07-24 02:50:00,0.0,26.32,23.4,256.0,2,16.0,84.5
2023-07-24 03:00:00,0.0,26.32,23.4,256.0,3,16.1,84.5
2023-07-24 03:10:00,0.0,26.32,23.3,256.0,3,16.2,83.5
2023-07-24 03:20:00,0.0,26.32,23.3,256.0,3,17.0,79.5
2023-07-24 03:30:00,0.0,26.25,23.3,255.0,3,17.0,79.5
2023-07-24 03:40:00,0.0,26.25,23.2,255.0,3,17.2,78.0
2023-07-24 03:50:00,0.0,26.25,23.2,256.0,3,17.1,77.5
2023-07-24 04:00:00,0.0,26.25,23.2,256.0,4,17.5,77.0
2023-07-24 04:10:00,0.0,26.25,23.1,256.0,4,17.8,76.5
2023-07-24 04:20:00,0.0,26.25,23.1,255.0,4,18.1,77.5
2023-07-24 04:30:00,0.0,26.25,23.1,255.0,4,18.4,77.5
2023-07-24 04:40:00,0.0,26.25,23.0,255.0,4,18.8,77.5
2023-07-24 04:50:00,0.0,26.25,23.0,256.0,4,19.0,77.0
2023-07-24 05:00:00,0.0,26.25,23.0,256.0,5,19.2,76.0
2023-07-24 05:10:00,0.0,26.25,23.0,255.0,5,18.4,78.5
2023-07-24 05:20:00,0.0,26.25,22.9,255.0,5,18.9,77.0
2023-07-24 05:30:00,0.0,26.25,22.9,255.0,5,19.7,76.0
2023-07-24 05:40:00,0.0,26.25,22.9,254.0,5,20.4,73.5
2023-07-24 05:50:00,0.0,26.25,22.9,255.0,5,21.3,71.5
2023-07-24 06:00:00,0.0,26.25,22.8,254.0,6,21.4,71.5
2023-07-24 06:10:00,0.0,26.19,22.8,254.0,6,21.5,70.0
2023-07-24 06:20:00,0.0,26.19,22.8,254.0,6,21.7,69.0
2023-07-24 06:30:00,0.0,26.19,22.8,254.0,6,21.6,67.0
2023-07-24 06:40:00,0.0,26.19,22.8,254.0,6,21.8,66.0
2023-07-24 06:50:00,0.0,26.19,22.8,253.0,6,22.3,63.5
2023-07-24 07:00:00,0.0,26.19,22.8,253.0,7,23.1,62.5
2023-07-24 07:10:00,0.0,26.19,22.8,253.0,7,24.1,61.5
2023-07-24 07:20:00,0.0,0.0,21.1,0.0,7,24.8,60.5
2023-07-24 07:30:00,0.0,14.2,23.4,82.0,7,24.9,62.0
2023-07-24 07:40:00,0.0,14.2,23.5,84.0,7,28.0,61.0
2023-07-24 07:50:00,0.0,14.14,23.6,86.0,7,29.9,54.0
2023-07-24 08:00:00,0.0,14.09,23.6,87.0,8,31.1,52.0
2023-07-24 08:10:00,0.0,14.09,23.6,88.0,8,31.8,48.0
2023-07-24 08:20:00,0.0,14.09,23.6,88.0,8,31.7,52.0
2023-07-24 08:30:00,0.0,14.09,23.7,89.0,8,29.6,56.5
2023-07-24 08:40:00,0.0,14.09,23.7,89.0,8,29.2,59.5
2023-07-24 08:50:00,0.0,13.95,23.7,89.0,8,28.7,63.5
2023-07-24 09:00:00,0.0,13.95,23.7,90.0,9,28.0,66.5
2023-07-24 09:10:00,0.0,13.95,23.7,90.0,9,26.6,67.5
2023-07-24 09:20:00,0.0,13.95,23.7,90.0,9,26.0,69.5
2023-07-24 09:30:00,0.0,13.95,23.7,91.0,9,25.4,74.0
2023-07-24 09:40:00,0.0,13.95,23.7,91.0,9,25.6,73.5
2023-07-24 09:50:00,0.0,13.95,23.8,91.0,9,26.4,74.0
2023-07-24 10:00:00,0.0,13.95,23.8,91.0,10,28.8,71.5
2023-07-24 10:10:00,0.0,13.91,23.8,92.0,10,30.5,66.5
2023-07-24 10:20:00,0.0,13.91,23.8,92.0,10,29.1,65.5
2023-07-24 10:30:00,0.0,13.95,23.8,92.0,10,29.5,67.5
2023-07-24 10:40:00,0.0,13.91,23.8,93.0,10,30.9,62.0
2023-07-24 10:50:00,0.0,13.91,23.8,93.0,10,31.1,61.5
2023-07-24 11:00:00,0.0,13.84,23.9,93.0,11,30.0,62.0
2023-07-24 11:10:00,0.0,13.84,23.9,94.0,11,29.3,65.5
2023-07-24 11:20:00,0.0,13.91,23.9,93.0,11,29.4,65.5
2023-07-24 11:30:00,0.0,13.91,23.9,93.0,11,31.0,60.0
2023-07-24 11:40:00,0.0,13.84,23.9,94.0,11,32.3,57.0
2023-07-24 11:50:00,0.0,13.91,23.9,94.0,11,33.3,55.5
2023-07-24 12:00:00,0.0,13.91,23.9,94.0,12,32.5,54.0
2023-07-24 12:10:00,0.0,13.84,24.0,94.0,12,33.1,56.0
2023-07-24 12:20:00,1.0,13.91,24.0,95.0,12,33.1,54.5
2023-07-24 12:30:00,1.0,13.91,24.0,95.0,12,33.3,52.5
2023-07-24 12:40:00,1.0,14.09,24.0,95.0,12,33.6,51.0
2023-07-24 12:50:00,1.0,20.9,24.0,97.0,12,33.4,49.5
2023-07-24 13:00:00,1.0,23.77,24.1,139.0,13,34.1,47.5
2023-07-24 13:10:00,1.0,25.46,24.1,180.0,13,34.1,48.0
2023-07-24 13:20:00,1.0,26.72,24.1,350.0,13,34.3,48.5
2023-07-24 13:30:00,1.0,27.79,24.0,442.0,13,34.4,45.0
2023-07-24 13:40:00,1.0,28.65,23.9,494.0,13,34.8,45.0
2023-07-24 13:50:00,1.0,29.23,23.8,529.0,13,34.5,45.5
2023-07-24 14:00:00,1.0,29.75,23.7,559.0,14,34.7,46.0
2023-07-24 14:10:00,1.0,30.2,23.6,583.0,14,34.8,45.0
2023-07-24 14:20:00,1.0,30.53,23.5,598.0,14,35.2,45.5
2023-07-24 14:30:00,1.0,30.86,23.5,608.0,14,35.3,44.5
2023-07-24 14:40:00,1.0,31.07,23.4,614.0,14,35.1,45.0
2023-07-24 14:50:00,1.0,31.21,23.3,615.0,14,35.1,48.0
2023-07-24 15:00:00,1.0,31.35,23.2,614.0,15,33.7,50.0
2023-07-24 15:10:00,1.0,31.48,23.2,609.0,15,33.8,52.5
2023-07-24 15:20:00,1.0,31.68,23.1,606.0,15,32.6,55.0
2023-07-24 15:30:00,1.0,31.82,23.1,602.0,15,32.9,56.5
2023-07-24 15:40:00,1.0,31.9,23.0,599.0,15,33.5,54.5
2023-07-24 15:50:00,1.0,31.96,23.0,595.0,15,32.9,54.5
2023-07-24 16:00:00,1.0,32.03,23.0,592.0,16,32.3,56.0
2023-07-24 16:10:00,1.0,32.09,22.9,594.0,16,33.2,54.5
2023-07-24 16:20:00,1.0,32.09,22.9,591.0,16,33.1,51.0
2023-07-24 16:30:00,1.0,32.16,22.8,590.0,16,32.2,52.5
2023-07-24 16:40:00,1.0,32.24,22.8,590.0,16,32.3,54.0
2023-07-24 16:50:00,1.0,32.38,22.8,589.0,16,32.7,53.0
2023-07-24 17:00:00,1.0,32.45,22.8,588.0,17,32.3,54.5
2023-07-24 17:10:00,1.0,32.45,22.8,587.0,17,31.9,55.0
2023-07-24 17:20:00,1.0,31.74,22.8,579.0,17,31.9,55.5
2023-07-24 17:30:00,1.0,30.01,22.8,553.0,17,31.6,57.5
2023-07-24 17:40:00,1.0,31.82,22.9,579.0,17,31.2,58.0
2023-07-24 17:50:00,1.0,32.5,22.9,595.0,17,30.5,60.0
2023-07-24 18:00:00,1.0,32.59,22.8,595.0,18,30.1,62.0
2023-07-24 18:10:00,1.0,32.66,22.8,593.0,18,29.6,63.5
2023-07-24 18:20:00,1.0,32.66,22.8,591.0,18,29.1,66.0
2023-07-24 18:30:00,1.0,32.38,22.8,588.0,18,28.8,68.0
2023-07-24 18:40:00,1.0,30.53,22.9,561.0,18,28.6,69.5
2023-07-24 18:50:00,0.0,29.56,22.9,547.0,18,28.1,71.0
2023-07-24 19:00:00,1.0,28.97,23.0,537.0,19,27.8,72.0
2023-07-24 19:10:00,1.0,28.53,23.0,531.0,19,27.5,73.0
2023-07-24 19:20:00,0.0,28.22,23.1,526.0,19,27.3,74.0
2023-07-24 19:30:00,0.0,28.03,23.1,521.0,19,27.1,74.5
2023-07-24 19:40:00,0.0,27.86,23.1,517.0,19,27.0,75.0
2023-07-24 19:50:00,0.0,27.67,23.2,515.0,19,26.7,75.5
2023-07-24 20:00:00,0.0,27.55,23.2,514.0,20,26.8,75.5
2023-07-24 20:10:00,0.0,27.48,23.2,511.0,20,26.6,74.0
2023-07-24 20:20:00,0.0,27.31,23.2,510.0,20,26.3,74.0
2023-07-24 20:30:00,0.0,27.19,23.3,508.0,20,26.1,75.0
2023-07-24 20:40:00,0.0,27.14,23.3,506.0,20,25.8,76.0
2023-07-24 20:50:00,0.0,27.02,23.3,505.0,20,25.7,75.5
2023-07-24 21:00:00,0.0,26.95,23.3,504.0,21,25.4,74.5
2023-07-24 21:10:00,0.0,26.84,23.4,503.0,21,25.2,73.5
2023-07-24 21:20:00,0.0,26.77,23.4,502.0,21,25.1,71.0
2023-07-24 21:30:00,0.0,26.72,23.4,501.0,21,25.0,70.5
2023-07-24 21:40:00,0.0,26.72,23.4,501.0,21,24.9,71.0
2023-07-24 21:50:00,0.0,26.65,23.4,500.0,21,24.9,70.0
2023-07-24 22:00:00,0.0,26.6,23.5,499.0,22,24.9,69.5
2023-07-24 22:10:00,0.0,26.49,23.5,498.0,22,24.7,70.0
2023-07-24 22:20:00,0.0,26.42,23.5,498.0,22,24.7,70.0
2023-07-24 22:30:00,0.0,26.42,23.5,498.0,22,24.5,71.0
2023-07-24 22:40:00,0.0,26.37,23.5,497.0,22,24.3,74.5
2023-07-24 22:50:00,0.0,26.32,23.5,497.0,22,24.1,73.0
2023-07-24 23:00:00,0.0,26.32,23.6,496.0,23,24.1,72.0
2023-07-24 23:10:00,0.0,26.32,23.6,495.0,23,24.2,71.0
2023-07-24 23:20:00,0.0,26.25,23.6,495.0,23,24.4,70.5
2023-07-24 23:30:00,0.0,26.19,23.6,495.0,23,24.3,71.5
2023-07-24 23:40:00,0.0,26.14,23.6,494.0,23,24.4,71.5
2023-07-24 23:50:00,0.0,26.14,23.6,494.0,23,24.2,71.0
2023-07-25 00:00:00,0.0,26.14,23.6,494.0,0,23.8,71.5
2023-07-25 00:10:00,0.0,26.09,23.6,494.0,0,23.4,73.0
2023-07-25 00:20:00,0.0,26.02,23.6,493.0,0,22.9,74.0
2023-07-25 00:30:00,0.0,26.02,23.6,493.0,0,22.6,75.5
2023-07-25 00:40:00,0.0,26.02,23.7,492.0,0,22.5,77.0
2023-07-25 00:50:00,0.0,25.96,23.7,493.0,0,22.4,78.0
2023-07-25 01:00:00,0.0,25.96,23.7,492.0,1,22.6,78.0
2023-07-25 01:10:00,0.0,25.86,23.7,491.0,1,22.4,79.0
2023-07-25 01:20:00,0.0,25.86,23.7,492.0,1,22.3,81.5
2023-07-25 01:30:00,0.0,25.86,23.7,491.0,1,22.1,80.5
2023-07-25 01:40:00,0.0,25.8,23.7,492.0,1,22.3,78.5
2023-07-25 01:50:00,0.0,25.75,23.7,491.0,1,22.2,78.0
2023-07-25 02:00:00,0.0,25.75,23.7,491.0,2,21.8,79.5
2023-07-25 02:10:00,0.0,25.75,23.7,491.0,2,21.6,80.0
2023-07-25 02:20:00,0.0,25.75,23.7,491.0,2,21.2,81.0
2023-07-25 02:30:00,0.0,25.68,23.7,491.0,2,21.0,82.0
2023-07-25 02:40:00,0.0,25.68,23.7,491.0,2,20.9,82.0
2023-07-25 02:50:00,0.0,25.68,23.7,491.0,2,21.1,81.5
2023-07-25 03:00:00,0.0,25.68,23.7,490.0,3,21.2,82.0
2023-07-25 03:10:00,0.0,25.68,23.7,490.0,3,21.3,82.5
2023-07-25 03:20:00,0.0,25.62,23.7,490.0,3,21.7,80.5
2023-07-25 03:30:00,0.0,25.62,23.7,490.0,3,21.7,80.5
2023-07-25 03:40:00,0.0,25.62,23.7,490.0,3,21.7,80.5
2023-07-25 03:50:00,0.0,25.62,23.7,490.0,3,21.7,79.5
2023-07-25 04:00:00,0.0,25.62,23.7,490.0,4,22.0,78.5
2023-07-25 04:10:00,0.0,25.57,23.7,490.0,4,22.0,78.0
2023-07-25 04:20:00,0.0,25.57,23.7,489.0,4,21.8,78.0
2023-07-25 04:30:00,0.0,25.57,23.6,489.0,4,21.7,80.0
2023-07-25 04:40:00,0.0,25.51,23.6,489.0,4,21.5,82.0
2023-07-25 04:50:00,0.0,25.51,23.6,489.0,4,21.4,81.5
2023-07-25 05:00:00,0.0,25.51,23.6,489.0,5,21.6,81.5
2023-07-25 05:10:00,0.0,25.51,23.6,489.0,5,21.7,80.0
2023-07-25 05:20:00,0.0,25.46,23.6,489.0,5,21.4,80.0
2023-07-25 05:30:00,0.0,25.46,23.6,489.0,5,21.3,80.0
2023-07-25 05:40:00,0.0,25.46,23.6,488.0,5,21.1,82.5
2023-07-25 05:50:00,0.0,25.46,23.6,489.0,5,21.0,84.0
2023-07-25 06:00:00,0.0,25.41,23.6,489.0,6,21.3,83.5
2023-07-25 06:10:00,0.0,25.41,23.6,489.0,6,22.0,82.0
2023-07-25 06:20:00,0.0,25.41,23.6,489.0,6,22.3,80.5
2023-07-25 06:30:00,0.0,25.41,23.6,488.0,6,23.1,78.0
2023-07-25 06:40:00,0.0,25.35,23.6,488.0,6,24.3,73.0
2023-07-25 06:50:00,0.0,25.35,23.6,489.0,6,23.0,75.0
2023-07-25 07:00:00,0.0,25.35,23.6,488.0,7,22.2,78.5
2023-07-25 07:10:00,0.0,25.41,23.6,488.0,7,21.8,80.0
2023-07-25 07:20:00,0.0,40.71,23.5,1071.0,7,20.7,86.0
2023-07-25 07:30:00,0.0,34.91,23.3,899.0,7,18.1,89.5
2023-07-25 07:40:00,0.0,34.24,23.2,836.0,7,16.8,90.5
2023-07-25 07:50:00,0.0,31.74,23.2,752.0,7,16.8,92.0
2023-07-25 08:00:00,0.0,30.66,23.2,715.0,8,17.0,92.0
2023-07-25 08:10:00,0.0,29.94,23.2,691.0,8,17.4,93.0
2023-07-25 08:20:00,0.0,29.49,23.2,674.0,8,18.5,93.5
2023-07-25 08:30:00,0.0,29.1,23.1,662.0,8,21.5,92.5
2023-07-25 08:40:00,0.0,28.85,23.1,650.0,8,24.0,87.5
2023-07-25 08:50:00,0.0,28.47,23.1,640.0,8,25.1,78.5
2023-07-25 09:00:00,0.0,28.35,23.1,633.0,9,25.7,75.5
2023-07-25 09:10:00,0.0,28.17,23.1,627.0,9,26.5,72.5
2023-07-25 09:20:00,0.0,27.98,23.1,622.0,9,27.3,71.5
2023-07-25 09:30:00,0.0,27.79,23.1,617.0,9,27.9,70.5
2023-07-25 09:40:00,0.0,27.67,23.1,612.0,9,28.3,68.5
2023-07-25 09:50:00,0.0,27.55,23.1,609.0,9,29.1,66.0
2023-07-25 10:00:00,0.0,27.43,23.1,605.0,10,29.9,61.5
2023-07-25 10:10:00,0.0,27.31,23.1,602.0,10,30.4,58.5
2023-07-25 10:20:00,0.0,27.19,23.1,600.0,10,30.4,56.0
2023-07-25 10:30:00,0.0,27.14,23.1,596.0,10,30.5,56.0
2023-07-25 10:40:00,0.0,27.07,23.2,594.0,10,30.3,57.0
2023-07-25 10:50:00,0.0,27.02,23.2,591.0,10,30.8,57.0
2023-07-25 11:00:00,0.0,26.77,23.2,588.0,11,31.0,54.5
2023-07-25 11:10:00,0.0,26.72,23.3,586.0,11,31.0,56.0
2023-07-25 11:20:00,0.0,26.6,23.3,583.0,11,31.3,55.0
2023-07-25 11:30:00,0.0,26.49,23.4,581.0,11,31.6,53.0
2023-07-25 11:40:00,0.0,26.42,23.4,580.0,11,32.3,52.5
2023-07-25 11:50:00,0.0,26.37,23.4,578.0,11,32.6,53.0
2023-07-25 12:00:00,0.0,26.32,23.5,575.0,12,33.2,52.0
2023-07-25 12:10:00,0.0,26.32,23.5,573.0,12,33.1,53.5
2023-07-25 12:20:00,0.0,26.19,23.6,571.0,12,33.1,53.0
2023-07-25 12:30:00,0.0,26.14,23.6,570.0,12,33.3,48.0
2023-07-25 12:40:00,0.0,26.14,23.7,568.0,12,32.3,52.5
2023-07-25 12:50:00,0.0,26.14,23.7,566.0,12,32.2,51.5
2023-07-25 13:00:00,0.0,26.02,23.8,565.0,13,33.2,51.0
2023-07-25 13:10:00,0.0,26.09,23.8,564.0,13,32.9,51.0
2023-07-25 13:20:00,0.0,26.02,23.9,563.0,13,32.5,54.5
2023-07-25 13:30:00,0.0,26.02,23.9,561.0,13,31.9,53.0
2023-07-25 13:40:00,0.0,26.02,23.9,560.0,13,31.5,56.0
2023-07-25 13:50:00,0.0,25.96,24.0,559.0,13,31.4,53.0
2023-07-25 14:00:00,0.0,25.86,24.0,558.0,14,31.5,56.0
2023-07-25 14:10:00,0.0,25.86,24.0,557.0,14,30.7,58.5
2023-07-25 14:20:00,0.0,26.09,24.1,555.0,14,31.1,56.5
2023-07-25 14:30:00,0.0,26.02,24.1,555.0,14,31.7,55.5
2023-07-25 14:40:00,0.0,26.09,24.1,553.0,14,31.9,54.0
2023-07-25 14:50:00,0.0,25.8,24.2,553.0,14,32.3,55.5
2023-07-25 15:00:00,0.0,25.68,24.2,552.0,15,32.1,45.0
2023-07-25 15:10:00,0.0,25.62,24.2,552.0,15,30.8,47.0
2023-07-25 15:20:00,0.0,25.62,24.2,549.0,15,31.5,47.0
2023-07-25 15:30:00,0.0,25.57,24.3,549.0,15,30.3,46.5
2023-07-25 15:40:00,0.0,25.51,24.3,548.0,15,29.9,46.5
2023-07-25 15:50:00,0.0,25.51,24.3,546.0,15,28.3,55.5
2023-07-25 16:00:00,0.0,25.46,24.3,546.0,16,29.3,49.0
2023-07-25 16:10:00,0.0,25.41,24.3,545.0,16,30.0,47.5
2023-07-25 16:20:00,0.0,25.46,24.4,545.0,16,30.0,46.0
2023-07-25 16:30:00,0.0,25.41,24.4,544.0,16,28.8,47.5
2023-07-25 16:40:00,0.0,25.35,24.4,543.0,16,29.1,48.0
2023-07-25 16:50:00,0.0,25.35,24.4,541.0,16,27.7,50.0
2023-07-25 17:00:00,0.0,25.35,24.4,541.0,17,26.4,50.0
2023-07-25 17:10:00,0.0,25.35,24.4,541.0,17,25.9,53.5
2023-07-25 17:20:00,0.0,25.46,24.4,540.0,17,25.7,52.5
2023-07-25 17:30:00,0.0,25.35,24.5,539.0,17,26.6,52.5
2023-07-25 17:40:00,0.0,25.24,24.5,538.0,17,27.8,50.0
2023-07-25 17:50:00,0.0,25.17,24.5,538.0,17,27.7,49.0
2023-07-25 18:00:00,0.0,25.17,24.5,537.0,18,27.1,50.0
2023-07-25 18:10:00,0.0,25.12,24.5,536.0,18,25.8,51.5
2023-07-25 18:20:00,0.0,25.17,24.5,536.0,18,25.0,54.0
2023-07-25 18:30:00,0.0,25.12,24.5,535.0,18,24.5,56.0
2023-07-25 18:40:00,0.0,25.06,24.5,535.0,18,24.3,56.5
2023-07-25 18:50:00,0.0,24.95,24.5,534.0,18,23.9,57.0
2023-07-25 19:00:00,0.0,24.9,24.5,533.0,19,23.8,58.0
2023-07-25 19:10:00,0.0,24.9,24.5,533.0,19,23.7,58.0
2023-07-25 19:20:00,0.0,24.95,24.5,533.0,19,23.6,58.5
2023-07-25 19:30:00,0.0,25.06,24.5,532.0,19,23.4,59.0
2023-07-25 19:40:00,0.0,25.06,24.4,532.0,19,23.4,59.0
2023-07-25 19:50:00,0.0,25.06,24.4,531.0,19,23.3,60.5
2023-07-25 20:00:00,0.0,25.24,24.4,530.0,20,23.2,60.5
2023-07-25 20:10:00,0.0,25.06,24.4,530.0,20,23.2,60.5
2023-07-25 20:20:00,0.0,25.06,24.4,530.0,20,23.1,60.5
2023-07-25 20:30:00,0.0,25.06,24.4,529.0,20,23.0,61.0
2023-07-25 20:40:00,0.0,25.06,24.4,529.0,20,23.0,60.5
2023-07-25 20:50:00,0.0,25.06,24.3,529.0,20,22.9,61.0
2023-07-25 21:00:00,0.0,25.06,24.3,527.0,21,23.0,61.5
2023-07-25 21:10:00,0.0,25.06,24.3,527.0,21,22.9,61.5
2023-07-25 21:20:00,0.0,25.06,24.3,527.0,21,22.8,60.5
2023-07-25 21:30:00,0.0,25.06,24.3,527.0,21,22.5,62.5
2023-07-25 21:40:00,0.0,25.01,24.2,526.0,21,22.9,61.5
2023-07-25 21:50:00,0.0,25.06,24.2,526.0,21,22.7,63.0
2023-07-25 22:00:00,0.0,25.01,24.2,525.0,22,22.7,62.0
2023-07-25 22:10:00,0.0,25.01,24.2,524.0,22,22.8,62.0
2023-07-25 22:20:00,0.0,24.95,24.2,525.0,22,22.9,61.5
2023-07-25 22:30:00,0.0,24.95,24.1,524.0,22,23.1,62.0
2023-07-25 22:40:00,0.0,24.95,24.1,524.0,22,21.9,66.0
2023-07-25 22:50:00,0.0,24.95,24.1,523.0,22,21.0,68.5
2023-07-25 23:00:00,0.0,24.95,24.1,523.0,23,20.5,71.0
2023-07-25 23:10:00,0.0,24.95,24.1,523.0,23,20.0,72.0
2023-07-25 23:20:00,0.0,24.9,24.0,522.0,23,19.9,73.5
2023-07-25 23:30:00,0.0,24.95,24.0,522.0,23,19.7,73.5
2023-07-25 23:40:00,0.0,24.9,24.0,521.0,23,19.4,75.0
2023-07-25 23:50:00,0.0,24.9,24.0,521.0,23,19.5,74.5
2023-07-26 00:00:00,0.0,24.9,24.0,521.0,0,19.5,76.5
2023-07-26 00:10:00,0.0,24.9,24.0,520.0,0,19.2,77.5
2023-07-26 00:20:00,0.0,24.9,23.9,519.0,0,19.4,75.5
2023-07-26 00:30:00,0.0,24.84,23.9,519.0,0,19.4,75.5
2023-07-26 00:40:00,0.0,24.84,23.9,519.0,0,19.2,80.0
2023-07-26 00:50:00,0.0,24.84,23.9,519.0,0,19.1,80.5
2023-07-26 01:00:00,0.0,24.9,23.9,518.0,1,18.8,82.0
2023-07-26 01:10:00,0.0,24.84,23.8,518.0,1,18.8,82.0
2023-07-26 01:20:00,0.0,24.84,23.8,517.0,1,18.7,82.0
2023-07-26 01:30:00,0.0,24.84,23.8,517.0,1,18.8,80.5
2023-07-26 01:40:00,0.0,24.84,23.8,517.0,1,18.8,81.0
2023-07-26 01:50:00,0.0,24.79,23.8,517.0,1,18.6,83.0
2023-07-26 02:00:00,0.0,24.84,23.7,516.0,2,18.6,83.5
2023-07-26 02:10:00,0.0,24.79,23.7,516.0,2,18.6,83.5
2023-07-26 02:20:00,0.0,24.84,23.7,515.0,2,18.8,81.0
2023-07-26 02:30:00,0.0,24.79,23.7,516.0,2,19.0,80.0
2023-07-26 02:40:00,0.0,24.79,23.7,516.0,2,18.9,80.0
2023-07-26 02:50:00,0.0,24.79,23.7,515.0,2,18.9,79.0
2023-07-26 03:00:00,0.0,24.79,23.6,515.0,3,18.7,78.0
2023-07-26 03:10:00,0.0,24.79,23.6,514.0,3,18.9,76.5
2023-07-26 03:20:00,0.0,24.79,23.6,515.0,3,18.8,75.0
2023-07-26 03:30:00,0.0,24.79,23.6,514.0,3,18.7,74.0
2023-07-26 03:40:00,0.0,24.73,23.6,514.0,3,18.7,74.0
2023-07-26 03:50:00,0.0,24.73,23.5,513.0,3,18.6,73.5
2023-07-26 04:00:00,0.0,24.73,23.5,513.0,4,18.9,72.5
2023-07-26 04:10:00,0.0,24.73,23.5,513.0,4,18.8,74.0
2023-07-26 04:20:00,0.0,24.79,23.5,513.0,4,18.3,76.0
2023-07-26 04:30:00,0.0,24.73,23.5,513.0,4,18.1,79.5
2023-07-26 04:40:00,0.0,24.73,23.4,513.0,4,17.8,80.0
2023-07-26 04:50:00,0.0,24.9,23.4,513.0,4,18.0,79.5
2023-07-26 05:00:00,0.0,24.84,23.4,512.0,5,18.0,79.5
2023-07-26 05:10:00,0.0,24.84,23.4,513.0,5,18.5,79.0
2023-07-26 05:20:00,0.0,24.73,23.4,512.0,5,19.0,74.0
2023-07-26 05:30:00,0.0,24.73,23.4,512.0,5,19.7,71.5
2023-07-26 05:40:00,0.0,24.73,23.3,512.0,5,21.5,65.5
2023-07-26 05:50:00,0.0,24.62,23.3,511.0,5,24.3,56.5
2023-07-26 06:00:00,0.0,24.62,23.3,511.0,6,25.8,50.0
2023-07-26 06:10:00,0.0,24.62,23.3,511.0,6,26.6,46.5
2023-07-26 06:20:00,0.0,24.62,23.3,511.0,6,27.3,44.5
2023-07-26 06:30:00,0.0,24.62,23.2,510.0,6,27.5,44.5
2023-07-26 06:40:00,0.0,24.62,23.2,510.0,6,27.8,41.0
2023-07-26 06:50:00,0.0,24.84,23.2,509.0,6,27.8,39.5
2023-07-26 07:00:00,0.0,24.84,23.2,509.0,7,28.2,39.5
2023-07-26 07:10:00,0.0,24.73,23.2,509.0,7,29.2,40.0
2023-07-26 07:20:00,0.0,24.73,23.2,508.0,7,29.1,36.0
2023-07-26 07:30:00,0.0,24.73,23.2,508.0,7,29.3,35.5
2023-07-26 07:40:00,0.0,24.79,23.2,507.0,7,29.5,38.5
2023-07-26 07:50:00,0.0,24.84,23.1,507.0,7,29.2,38.5
